clean_comp_id,comp_id,source_system,source_file,source_record_id,transaction_quarter,execution_date,commencement_date,expiration_date,lease_term_months,lease_term_text,tenant,property_name,address,city,state,market,submarket,building_id,match_status,matched_property_name,building_size_sf,transaction_sf,transaction_type,starting_rent_psf,current_rent_psf,est_starting_rent_today_psf,net_effective_rent_psf,rent_type,rent_escalation,free_rent_months,ti_value_psf,work_type,sublease,building_class,clear_height,ground_level_doors,loading_docks,year_built,year_renovated,lot_size_acres,landlord,landlord_brokerage,landlord_brokers,tenant_brokerage,tenant_brokers,industry,comments,concessions_notes,data_quality_score,duplicate_group_size,merged_sources,dashboard_include,building_profile_enrichment
COMP-00572,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-376,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-376,2018 - Q3,2018-07-01,2018-08-01,2025-06-30,83.0,,,9230-9250 Ashton Rd,9230-9250 Ashton Rd,Philadelphia,,Philadelphia,Philadelphia County,,Unmatched to 150K master building,,,87840,New Lease,3.96,,,,Net,"Rent Schedule: 3.96/24 months, 4.21/60 months Rent Bump Dollar =  Rent Bump Percent =  Rent Bump Year =",,,,False,C,,,,,,,,Newmark,,,,,,,8,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00573,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-377,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-377,2018 - Q3,2018-07-01,2019-12-01,2030-10-31,131.0,,Charles River Laboratories International Inc,466 Devon Park Dr,466 Devon Park Dr,Wayne,,Philadelphia,Chester County,,Unmatched to 150K master building,,,96000,New Lease,16.5,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,23.0,,False,B,,,,,,,Hines,,,,,"Life Sciences (Biotech, Pharmaceuticals, Medical Devices)",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00574,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-378,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-378,2018 - Q3,2018-07-01,2018-08-01,2028-12-31,125.0,,Plated,8 Vreeland Ave,8 Vreeland Ave,Totowa,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,126566,New Lease,9.51,,,,NNN,Rent Bump Percent = 2.50%/1y,5.0,2.25,,False,B,,,,,,,,JLL,,,,Retail,Lease term: 10.42 y,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00575,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-379,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-379,2018 - Q3,2018-07-01,2019-07-01,2029-06-30,120.0,,The Real Real,35 Enterprise Ave,35 Enterprise Ave,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,128835,Renewal,9.5,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,C,,,,,,,,"Hartz Mountain Industries, Inc.",,Newmark,,Retail,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00576,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-380,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-380,2018 - Q3,2018-07-13,2018-08-01,2023-07-31,60.0,,PODS Enterprises,9 Paddock St - 115M,9 Paddock St,Avenel,NJ,Northern New Jersey,Exit 12,,Unmatched to 150K master building,,,114644,New Lease,8.5,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,,,,,,Transportation,Additional outside storage.,"TI: upgrade sprinkler to ESFR, paint/carpet offices.",10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00578,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-382,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-382,2018 - Q3,2018-08-01,2018-08-01,2023-07-31,60.0,,"Restoration Hardware, Inc.",46 Meadowlands Pky - 46 Meadowlands Parkway,46 Meadowlands Pky,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,52000,New Lease,11.25,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,A,,,,,,,"Hartz Mountain Industries, Inc.",,,,,Retail,New construction (part of a larger building); 11 Tailgates,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00579,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-383,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-383,2018 - Q3,2018-08-01,2018-10-01,2023-09-30,60.0,,Penske Rental Leasing Logistics,2201 Cabot Blvd W,2201 Cabot Blvd W,Langhorne,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,102000,New Lease,5.25,,,,NNN,Rent Bump Percent = 2.50%/1y,2.0,2.0,,False,B,,,,,,,Stag Industrial,Cushman & Wakefield,,Colliers International,,Transportation,Blackhorse servicing GM account.,"New lights, paint and carpet, additional docks doors",12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00580,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-384,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-384,2018 - Q3,2018-08-01,2018-12-01,2018-11-30,,,,115 Amity St,115 Amity St,Jersey City,NJ,Northern New Jersey,Hudson Waterfront,,Unmatched to 150K master building,,,62945,New Lease,9.75,,,,NNN,,,,,False,C,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00581,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-385,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-385,2018 - Q3,2018-08-01,2018-08-01,2023-07-31,60.0,,,2550 Market St,2550 Market St,Aston,,Philadelphia,Delaware County,,Unmatched to 150K master building,,,125625,Renewal,5.6,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,0.8,,False,B,,,,,,,Blackstone Group,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00582,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-386,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-386,2018 - Q3,2018-08-01,2020-01-01,2028-10-31,106.0,,Gucci,150 Totowa Rd,150 Totowa Rd,Wayne,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,437500,New Lease,9.65,,,,NNN,Rent Bump Percent = 2.50%/1y,9.0,5.0,,False,A,,,,,,,,Cushman & Wakefield,,Jones Lang LaSalle,,Retail,MultiPart deal (See Comp 816442),,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00583,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-387,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-387,2018 - Q3,2018-08-01,2018-09-01,2021-07-31,35.0,,,3730 US Highway 1,3730 US Highway 1,North Brunswick,NJ,Northern New Jersey,Exit 8A,,Unmatched to 150K master building,,,86000,New Lease,4.35,,,,NNN,Rent Schedule: 4.35/36 months Rent Bump Percent = 3.00%/1y,,,,False,C,,,,,,,,Cushman & Wakefield,,Colliers International,,,"Effective Rent: $4.48, 30 parking spaces",,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00584,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-388,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-388,2018 - Q3,2018-08-01,2018-08-01,2020-08-31,25.0,,,138 Georges Rd,138 Georges Rd,Dayton,NJ,Northern New Jersey,Exit 8A,,Unmatched to 150K master building,,,102108,New Lease,6.01,,,,NNN,Rent Schedule: 6.01/24 months,1.0,0.0,,True,B,,,,,,,Turnbridge Equities,Cushman & Wakefield,,Colliers International,,,"Tenant has option to buy for $11,742,000 or $115 psf on 2/1/2020. This is a sublease of a master lease started on 3/16/2015 for 25 years that does not appear to be an arm's-length lease. Level lease.",,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00587,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-391,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-391,2018 - Q3,2018-08-01,2019-03-01,2026-02-28,84.0,,,55 Madison Circle Dr,55 Madison Circle Dr,East Rutherford,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,111807,New Lease,8.5,,,,NNN,Rent Bump Percent = 3.00%/1y,2.0,0.0,,False,A,,,,,,,Prologis,"CBRE, Inc.",,"Team Resources, Inc",,,"This is a lease within the Meadowlands region of Bergen County. The site has good access to Route 17, Route 3 and Interstate 95.",Minimal TI,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00589,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-393,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-393,2018 - Q3,2018-08-01,2018-10-01,2028-11-30,122.0,,"CONRI SERVICES, INC.",9 Brick Plant Rd - SR-16,9 Brick Plant Rd,South River,NJ,Northern New Jersey,Exit 9,,Unmatched to 150K master building,,,94000,New Lease,7.71,,,,NNN,Rent Bump Percent = 3.00%/1y,2.0,,,False,C,,,,,,,,Jones Lang LaSalle,,,,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00600,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-405,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-405,2018 - Q3,2018-09-01,2018-09-01,2021-08-31,36.0,,Smurfit Kappa,5000 Lincoln Dr,5000 Lincoln Dr,Marlton,NJ,Philadelphia,Burlington County,,Unmatched to 150K master building,,,95088,Renewal,4.55,,,,NNN,,,,,False,B,,,,,,,Marcus Partners Inc,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00602,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-407,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-407,2018 - Q3,2018-09-01,2019-04-01,2024-03-31,60.0,,,6300 Bristol Pike,6300 Bristol Pike,Levittown,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,148000,Renewal,4.99,,,,Modified Gross,Rent Bump Percent = 2.50%/1y,,,,False,C,,,,,,,Realty Income Corporation,,,,,,"Solid Wood Cabinets closed this facility, along with all their other Pennsylvania and New Jersey locations in January 2020. Amazon subsequently took over this space, see Comp Master 2397267.",,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00603,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-408,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-408,2018 - Q3,2018-09-01,2018-09-01,2023-08-31,60.0,,,7663 Industrial Blvd - Lehigh Valley Distribution Center #1,7663 Industrial Blvd,Allentown,PA,Pennsylvania I-81/78 Corridor,Lehigh County,,Unmatched to 150K master building,,,65000,New Lease,5.25,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,0.0,,False,B,,,,,,,Link Logistics Real Estate,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00604,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-409,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-409,2018 - Q3,2018-09-01,2018-10-01,2023-09-30,60.0,,Walmart,2 Gateway Blvd - 700,2 Gateway Blvd,Pedricktown,,Philadelphia,Salem County,,Unmatched to 150K master building,,,655500,New Lease,5.5,,,,NNN,Rent Bump Percent = 2.50%/1y,,,,False,A,,,,,,,Matrix Development Group,,,,,Retail,New lease of spec building; 3% bumps.,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00605,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-410,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-410,2018 - Q3,2018-09-01,2018-09-01,2023-08-31,60.0,,Lennox International,15 Alberigi Dr - Lennox,15 Alberigi Dr,Jessup,PA,Pennsylvania I-81/78 Corridor,Lackawanna County,,Unmatched to 150K master building,,,129000,New Lease,4.35,,,,NNN,Rent Bump Percent = 2.50%/1y,0.0,2.0,,False,B,,,,,,,Northpoint Development LLC,Cushman & Wakefield,,"CBRE, Inc.",,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00607,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-412,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-412,2018 - Q3,2018-09-17,2019-03-01,2022-12-31,46.0,,"XPO Logistics, Inc",3000 AM Dr - Prologis Quakertown,3000 AM Dr,Quakertown,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,194660,Renewal,5.25,,,,Net,,0.0,,,False,B,,,,,,,Blackstone Group,,,,,Transportation,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00610,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-415,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-415,2018 - Q4,2018-10-01,2018-06-01,2023-05-31,60.0,,OmLog,433 Murray Hill Pky,433 Murray Hill Pky,East Rutherford,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,100031,New Lease,8.5,,,,NNN,Rent Bump Percent = 3.00%/1y,3.0,12.0,,False,B,,,,,,,"The Goodman Group, LLC",Atlantic Real Estate Services,,,,,Two (2) 3 year renewal options,6 months at half rent,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00611,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-416,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-416,2018 - Q4,2018-10-01,2019-02-01,2024-01-31,60.0,,StockX,245 Moonachie Rd,245 Moonachie Rd,Moonachie,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,55371,New Lease,10.95,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,1.0,,False,B,,,,,,,,,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00612,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-417,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-417,2018 - Q4,2018-10-01,2018-12-07,2023-12-06,60.0,,,10 Enterprise Ave N,10 Enterprise Ave N,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,125904,New Lease,11.5,,,,Net,Rent Bump Percent = 3.00%/1y,0.0,0.0,,False,C,,,,,,,"Hartz Mountain Industries, Inc.","Hartz Mountain Industries, Inc.",,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00615,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-420,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-420,2018 - Q4,2018-10-23,2018-11-01,2028-12-31,122.0,,Woodland Group,560-590 Bercik St - Building 100,560-590 Bercik St,Elizabeth,NJ,Northern New Jersey,Linden/Elizabeth,,Unmatched to 150K master building,,,69392,New Lease,10.5,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,0.0,,False,B,,,,,,,Prologis,"CBRE, Inc.",,"CBRE, Inc.",,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00616,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-421,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-421,2018 - Q4,2018-10-26,2018-12-01,2023-11-30,60.0,,"XPO Logistics, Inc",620 Division St - Hayward,620 Division St,Elizabeth,NJ,Northern New Jersey,Linden/Elizabeth,,Unmatched to 150K master building,,,123035,Renewal,8.3,,,,NNN,Rent Bump Percent = 3.00%/1y,0.0,1.0,,False,C,,,,,,,Terreno Realty Corporation,,,Lee & Associates,,Transportation,,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00617,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-422,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-422,2018 - Q4,2018-11-01,2019-03-01,2034-05-31,183.0,,,5 Ethel Blvd - Bridge Point Port Carlstadt,5 Ethel Blvd,Wood-Ridge,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,124888,New Lease,12.4,,,,NNN,Rent Bump Percent = 3.00%/1y,3.0,8.99,,False,A,,,,,,,Prologis,,,Lee & Associates,,,26 trailer spots LL Work: Provide for 30 charging stations,Upgraded power / charging stations,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00618,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-423,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-423,2018 - Q4,2018-11-01,2019-07-01,2028-11-30,113.0,,,425 Meadowlands Pky,425 Meadowlands Pky,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,62875,New Lease,22.0,,,,Net of Electric,,3.0,40.0,,False,B,,,,,,,,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00619,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-424,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-424,2018 - Q4,2018-11-01,2019-03-01,2024-02-29,60.0,,Dealer Tire LLC,1150 Valley Brook Ave,1150 Valley Brook Ave,Lyndhurst,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,85500,Renewal,10.0,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,Palin Enterprises,,,,,Retail,8 Tailgates,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
COMP-00623,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-14-to-12-31-18-428,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18-428,2018 - Q4,2018-11-05,2019-03-05,2029-03-04,120.0,,,45 Jiffy Rd,45 Jiffy Rd,Somerset,NJ,Northern New Jersey,Somerset,,Unmatched to 150K master building,,,55900,New Lease,9.0,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,A,,,,,,,Mandelbaum Inc,,,,,,Early Terminated Lease.,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-14 to 12-31-18.csv,False,False
